,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,lap,special tag,,,,,
35,-0.678710938,-0.372070313,0.640625,0.045776367,-1.564025879,1.968383789,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.681152344,-0.371582031,0.638671875,0.076293945,-1.388549805,1.876831055,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.671875,-0.370117188,0.640625,0.16784668,-0.991821289,1.747131348,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.671386719,-0.370117188,0.638183594,0.160217285,-0.72479248,1.800537109,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.671875,-0.372070313,0.638671875,0.129699707,-0.694274902,1.731872559,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.674316406,-0.371582031,0.63671875,0.122070313,-1.029968262,1.594543457,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.67578125,-0.372070313,0.635742188,0.183105469,-1.373291016,1.930236816,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.682617188,-0.377441406,0.637207031,0.205993652,-1.403808594,2.098083496,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.685058594,-0.376953125,0.63671875,0.099182129,-1.121520996,1.953125,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.673828125,-0.378417969,0.632324219,0.038146973,-0.80871582,1.747131348,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.669433594,-0.375976563,0.629882813,-0.099182129,-0.831604004,1.800537109,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.678222656,-0.37890625,0.630859375,-0.030517578,-0.915527344,1.983642578,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.674316406,-0.371582031,0.631835938,-0.053405762,-1.06048584,2.052307129,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.668457031,-0.375,0.633789063,-0.061035156,-1.518249512,1.930236816,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.672363281,-0.372070313,0.631835938,0,-1.602172852,1.998901367,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.682617188,-0.373535156,0.631347656,0.076293945,-1.556396484,2.098083496,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.673828125,-0.369628906,0.634277344,0.076293945,-1.518249512,2.098083496,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.668945313,-0.365234375,0.631835938,0.16784668,-1.251220703,2.029418945,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.675292969,-0.370605469,0.635253906,0.259399414,-1.266479492,1.853942871,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.67578125,-0.375488281,0.640136719,0.282287598,-1.022338867,1.792907715,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.669921875,-0.373046875,0.640136719,0.25177002,-0.816345215,1.831054688,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.670898438,-0.372070313,0.63671875,0.160217285,-0.930786133,1.831054688,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.677246094,-0.371582031,0.634277344,0.061035156,-1.243591309,1.777648926,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.674316406,-0.374023438,0.639648438,0.007629395,-1.365661621,1.914978027,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.667480469,-0.372558594,0.637695313,-0.038146973,-1.533508301,2.082824707,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.672851563,-0.370605469,0.634765625,-0.030517578,-1.541137695,2.128601074,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.676757813,-0.374511719,0.634277344,-0.061035156,-1.571655273,1.770019531,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.672851563,-0.370605469,0.634277344,-0.08392334,-1.617431641,1.747131348,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.678222656,-0.370117188,0.631347656,0.08392334,-1.518249512,1.78527832,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.685058594,-0.370117188,0.637207031,0.076293945,-1.434326172,1.846313477,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.6796875,-0.372070313,0.638183594,-0.030517578,-1.38092041,1.846313477,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.676269531,-0.369628906,0.634277344,0.160217285,-1.373291016,1.731872559,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.6875,-0.373046875,0.630859375,0.228881836,-1.174926758,1.846313477,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:07 GMT-0500 (EST)
35,-0.686035156,-0.374511719,0.633300781,0.160217285,-0.885009766,1.884460449,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.677734375,-0.372558594,0.635253906,0.091552734,-0.526428223,1.945495605,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.676757813,-0.370605469,0.634765625,0.099182129,-0.602722168,1.899719238,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.678222656,-0.377441406,0.749511719,-220.703125,-3.952026367,-205.1010132,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.83984375,-0.098632813,0.667480469,-22.77374268,23.52905273,79.99420166,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.817871094,-0.080566406,0.672363281,-24.49798584,25.69580078,80.92498779,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.787597656,-0.073242188,0.6875,-26.3671875,26.58081055,81.29882813,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.805175781,-0.062011719,0.693359375,-28.26690674,25.83312988,82.43560791,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.803710938,-0.039550781,0.692382813,-30.52520752,24.94812012,84.16748047,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.820800781,-0.021972656,0.700195313,-31.79931641,23.88000488,85.39581299,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.814453125,-0.017578125,0.700683594,-33.45489502,23.2925415,86.95983887,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.798339844,-0.000976563,0.702636719,-35.37750244,23.17810059,87.50152588,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.776855469,0.023925781,0.702636719,-37.51373291,22.28546143,88.85192871,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.75,0.050292969,0.69921875,-39.28375244,22.10998535,89.80560303,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.737792969,0.046386719,0.685546875,-40.8706665,20.83587646,90.72875977,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.706542969,0.057128906,0.689453125,-42.72460938,19.1116333,92.01812744,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.690917969,0.07421875,0.671386719,-44.43359375,17.94433594,92.68188477,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.695800781,0.08203125,0.6640625,-45.76873779,17.21954346,93.53637695,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.680175781,0.099121094,0.670410156,-48.22540283,16.61682129,94.53582764,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.661132813,0.135742188,0.635253906,-50.27770996,15.75469971,94.94781494,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.635253906,0.145996094,0.634277344,-50.10986328,14.35089111,95.39794922,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.612792969,0.157714844,0.638183594,-49.56054688,12.9776001,95.77178955,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.619140625,0.190917969,0.635742188,-48.23303223,12.87841797,95.2835083,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.647949219,0.22265625,0.650390625,-47.37854004,14.3737793,93.99414063,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.661132813,0.256347656,0.6640625,-45.93658447,16.8838501,92.03338623,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.644042969,0.236328125,0.649902344,-44.25048828,19.98901367,89.89715576,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.609375,0.252929688,0.646972656,-43.6706543,23.05603027,88.05847168,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.607421875,0.264160156,0.650390625,-43.15185547,26.48925781,86.3571167,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.600097656,0.296386719,0.654296875,-42.80090332,29.62493896,84.56420898,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.609375,0.317382813,0.646972656,-41.847229,35.0189209,82.22961426,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.604003906,0.33203125,0.62890625,-40.71044922,40.7409668,79.65087891,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.564941406,0.338378906,0.612792969,-39.87884521,49.46899414,76.8737793,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.521972656,0.3515625,0.592285156,-39.60418701,58.35723877,73.44055176,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.477050781,0.35546875,0.599609375,-39.7644043,64.44549561,71.2890625,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.469238281,0.358886719,0.611328125,-39.98565674,67.15393066,71.06781006,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.459472656,0.374511719,0.635742188,-40.05432129,66.14685059,71.41876221,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.478027344,0.368652344,0.640625,-38.97094727,64.5904541,70.81604004,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.44921875,0.357421875,0.637695313,-37.71209717,62.45422363,69.190979,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.426269531,0.350585938,0.634277344,-36.77368164,60.83679199,66.52069092,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.409667969,0.357910156,0.631835938,-35.24780273,60.15777588,63.24768066,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.372558594,0.365234375,0.633789063,-33.33282471,58.95996094,59.30328369,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.361328125,0.37109375,0.63671875,-31.93664551,57.7545166,56.01501465,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.356933594,0.395996094,0.631835938,-30.26580811,53.27606201,53.58123779,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.342285156,0.424316406,0.637695313,-27.92358398,47.67608643,51.10168457,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.328613281,0.444824219,0.638183594,-25.30670166,40.47393799,48.2711792,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.319824219,0.439453125,0.637695313,-23.14758301,32.57751465,45.52459717,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.322753906,0.467773438,0.660644531,-20.79772949,25.82550049,42.6864624,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.343261719,0.486328125,0.671386719,-17.7230835,18.40209961,40.88592529,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.337890625,0.507324219,0.689941406,-15.36560059,10.98632813,39.05487061,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.344238281,0.516113281,0.710449219,-12.82501221,5.142211914,37.01019287,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.349121094,0.517578125,0.724121094,-10.72692871,-0.099182129,35.3012085,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.366699219,0.535644531,0.728515625,-9.330749512,-3.112792969,34.40856934,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.380859375,0.55078125,0.724609375,-8.041381836,-3.486633301,33.85162354,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.411132813,0.556640625,0.711425781,-6.820678711,-2.128601074,33.30230713,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.409667969,0.558105469,0.708007813,-5.973815918,-1.762390137,33.66088867,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.392578125,0.562011719,0.69140625,-4.928588867,-2.212524414,34.16442871,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.349121094,0.573730469,0.671875,-4.234313965,-7.026672363,35.62927246,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.345214844,0.580566406,0.652832031,-3.90625,-13.31329346,36.87286377,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.353515625,0.583496094,0.645019531,-3.105163574,-20.72906494,38.54370117,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:08 GMT-0500 (EST)
35,-0.372070313,0.5859375,0.63671875,-1.907348633,-27.98461914,40.26794434,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.364746094,0.57421875,0.653320313,-1.167297363,-35.23254395,41.88537598,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.373535156,0.563476563,0.672363281,-0.480651855,-40.63415527,42.58728027,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.383300781,0.560058594,0.682128906,-0.068664551,-44.94476318,42.70172119,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.41015625,0.5625,0.685058594,0.015258789,-46.11206055,42.49572754,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.42578125,0.565917969,0.685058594,0.350952148,-44.18182373,41.56494141,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.427246094,0.573242188,0.682617188,0.717163086,-40.19927979,40.74859619,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.400878906,0.5859375,0.692382813,1.029968262,-35.17150879,39.73388672,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.385253906,0.589355469,0.688476563,1.052856445,-30.31158447,38.05541992,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.387207031,0.589355469,0.671875,0.854492188,-25.68054199,36.36169434,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.369140625,0.605957031,0.663085938,0.350952148,-21.24786377,34.5993042,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.362304688,0.606933594,0.657714844,0.08392334,-17.87567139,32.7911377,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.349121094,0.6015625,0.658691406,-0.160217285,-16.12854004,30.73883057,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.327148438,0.599121094,0.671386719,-0.495910645,-16.58630371,28.64837646,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.324707031,0.599121094,0.67578125,-0.862121582,-18.31054688,27.16827393,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.326660156,0.599609375,0.685058594,-1.274108887,-20.63751221,25.48980713,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.323242188,0.603515625,0.693847656,-1.518249512,-21.55303955,23.19335938,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.338867188,0.605957031,0.683105469,-2.12097168,-20.85113525,20.94268799,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.356933594,0.605957031,0.674316406,-2.197265625,-18.05877686,18.46313477,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.375,0.595703125,0.673339844,-2.426147461,-14.35089111,16.39556885,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.362792969,0.596679688,0.669433594,-2.983093262,-10.97869873,15.10620117,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.336914063,0.598144531,0.670410156,-3.562927246,-8.583068848,13.60321045,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.354980469,0.6015625,0.678222656,-3.799438477,-8.758544922,12.4130249,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.375976563,0.595214844,0.665527344,-3.509521484,-10.4598999,12.65716553,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.391601563,0.604003906,0.659179688,-2.830505371,-10.76507568,12.42828369,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.393066406,0.602539063,0.665527344,-2.433776855,-11.07788086,11.52801514,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.370605469,0.599609375,0.658691406,-1.998901367,-10.73455811,11.08551025,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.368652344,0.60546875,0.657714844,-1.71661377,-10.1776123,10.27679443,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.344238281,0.608398438,0.650878906,-1.998901367,-12.33673096,10.40649414,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.334960938,0.614746094,0.6484375,-2.426147461,-18.12744141,10.79559326,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.375,0.628417969,0.63671875,-1.46484375,-20.61462402,10.96343994,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.381835938,0.627441406,0.640625,-0.869750977,-20.88928223,10.58959961,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.353515625,0.624023438,0.639648438,-0.411987305,-20.11108398,7.583618164,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.348632813,0.60546875,0.645507813,-1.197814941,-22.85766602,7.301330566,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.383300781,0.623535156,0.651855469,-0.89263916,-27.92358398,9.986877441,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.411132813,0.630371094,0.658691406,-0.328063965,-34.28649902,12.70294189,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.431640625,0.619140625,0.654785156,0.480651855,-40.11535645,14.83154297,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.430175781,0.604003906,0.665527344,1.892089844,-47.08099365,16.61682129,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.405761719,0.598632813,0.664550781,3.387451172,-54.37469482,17.60101318,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.418457031,0.601074219,0.658691406,4.501342773,-59.60083008,17.54760742,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.450683594,0.606445313,0.629394531,5.500793457,-60.08911133,16.64733887,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.462890625,0.610351563,0.605957031,5.836486816,-55.00793457,14.41955566,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.471679688,0.606933594,0.586425781,5.599975586,-49.43847656,12.22991943,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.440429688,0.615234375,0.590332031,5.096435547,-44.6472168,10.07843018,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.418945313,0.618652344,0.612792969,5.111694336,-42.06848145,8.7890625,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.413085938,0.627929688,0.602539063,4.890441895,-41.94641113,9.10949707,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.423828125,0.623535156,0.608886719,4.547119141,-42.03033447,9.307861328,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.436523438,0.611816406,0.622558594,3.341674805,-45.46356201,9.948730469,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.431152344,0.623046875,0.632324219,2.853393555,-50.9185791,11.05499268,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:09 GMT-0500 (EST)
35,-0.450195313,0.625488281,0.642089844,2.891540527,-57.96813965,12.06970215,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:10 GMT-0500 (EST)
35,-0.497558594,0.619628906,0.610351563,3.82232666,-59.81445313,12.48931885,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:10 GMT-0500 (EST)
35,-0.538085938,0.613769531,0.590332031,4.020690918,-56.44989014,12.45880127,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:10 GMT-0500 (EST)
35,-0.532226563,0.611816406,0.590820313,3.448486328,-51.86462402,11.95526123,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:10 GMT-0500 (EST)
35,-0.510742188,0.611816406,0.583007813,2.9296875,-49.89624023,11.77978516,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:10 GMT-0500 (EST)
35,-0.496582031,0.626953125,0.568847656,2.899169922,-48.28643799,11.0244751,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:10 GMT-0500 (EST)
35,-0.497070313,0.62890625,0.558105469,2.853393555,-45.60852051,9.567260742,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:10 GMT-0500 (EST)
35,-0.490234375,0.625488281,0.559082031,2.632141113,-43.69354248,8.842468262,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:10 GMT-0500 (EST)
35,-0.486816406,0.618652344,0.569824219,2.006530762,-44.28863525,8.95690918,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:10 GMT-0500 (EST)
35,-0.502441406,0.625488281,0.559570313,1.792907715,-43.79272461,8.369445801,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:10 GMT-0500 (EST)
35,-0.540527344,0.629882813,0.55859375,1.472473145,-40.63415527,7.522583008,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:10 GMT-0500 (EST)
35,-0.563476563,0.620605469,0.566894531,1.388549805,-36.36169434,6.568908691,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:10 GMT-0500 (EST)
35,-0.573730469,0.613769531,0.577636719,1.182556152,-32.27233887,5.966186523,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:10 GMT-0500 (EST)
35,-0.579101563,0.6171875,0.57421875,1.068115234,-26.13830566,5.233764648,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:10 GMT-0500 (EST)
35,-0.563476563,0.617675781,0.571777344,0.801086426,-21.43859863,5.043029785,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:10 GMT-0500 (EST)
35,-0.547363281,0.622558594,0.566894531,0.846862793,-19.50073242,5.752563477,0,0,0,1.38403E+12,1,none,Sat Nov 09 2013 15:06:10 GMT-0500 (EST)
