accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,lap,special tag,,,,,
-0.479980469,0.741210938,0.450683594,-0.442504883,-1.670837402,1.022338867,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.483886719,0.740722656,0.455566406,-0.305175781,-1.251220703,0.80871582,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.494140625,0.741210938,0.456054688,-0.144958496,-0.648498535,0.877380371,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.493652344,0.731933594,0.4609375,0.015258789,-0.396728516,1.411437988,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.49609375,0.736328125,0.457519531,0.205993652,-0.23651123,1.884460449,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.489257813,0.742675781,0.452148438,0.717163086,-0.091552734,2.372741699,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.484375,0.7421875,0.448730469,0.968933105,-0.259399414,2.967834473,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.487792969,0.740234375,0.447265625,1.235961914,-0.57220459,3.875732422,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.482421875,0.737792969,0.452636719,1.403808594,-1.312255859,4.661560059,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.476074219,0.734863281,0.44921875,1.571655273,-1.602172852,4.96673584,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.47265625,0.731445313,0.451660156,1.693725586,-1.945495605,5.035400391,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.473632813,0.733398438,0.455078125,1.792907715,-1.853942871,4.905700684,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.485351563,0.732910156,0.451660156,1.792907715,-1.510620117,4.745483398,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.473144531,0.739257813,0.452148438,1.739501953,-1.091003418,4.417419434,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.46875,0.739746094,0.455566406,1.708984375,-0.686645508,3.845214844,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.479980469,0.739257813,0.452636719,1.960754395,-0.503540039,3.608703613,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.481445313,0.735351563,0.454589844,2.128601074,-0.663757324,3.50189209,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.4765625,0.740722656,0.461914063,2.334594727,-0.907897949,3.707885742,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.479980469,0.740722656,0.460449219,2.891540527,-0.732421875,3.486633301,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.486816406,0.743652344,0.458007813,3.341674805,-1.533508301,4.14276123,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.491210938,0.750488281,0.458496094,3.547668457,-0.961303711,4.272460938,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.478027344,0.753417969,0.455566406,4.058837891,-0.762939453,5.165100098,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.471679688,0.755371094,0.450683594,4.447937012,-0.701904297,5.676269531,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.479003906,0.750976563,0.451660156,5.058288574,-1.007080078,6.568908691,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.477539063,0.748535156,0.447753906,5.554199219,-1.678466797,7.308959961,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.472167969,0.749511719,0.449707031,5.905151367,-1.930236816,7.934570313,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.478515625,0.752929688,0.456054688,6.301879883,-1.823425293,8.522033691,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.480957031,0.751953125,0.456054688,6.75201416,-2.227783203,8.819580078,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.472167969,0.752929688,0.44921875,7.392883301,-2.182006836,9.002685547,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.470703125,0.754882813,0.452148438,7.659912109,-2.197265625,9.346008301,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.475585938,0.752929688,0.455078125,7.888793945,-2.113342285,9.803771973,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.473144531,0.757324219,0.4609375,8.651733398,-1.823425293,10.13946533,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.463867188,0.750488281,0.458984375,9.384155273,-1.121520996,9.918212891,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.454589844,0.744140625,0.468261719,9.956359863,-0.816345215,9.93347168,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.460449219,0.740234375,0.466796875,10.39886475,-0.213623047,10.23864746,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.458496094,0.737304688,0.467773438,11.42883301,0.511169434,10.10894775,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.450195313,0.734863281,0.469726563,11.72637939,0.259399414,9.994506836,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.444824219,0.736328125,0.470214844,12.0010376,0.053405762,9.796142578,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.446289063,0.733398438,0.468261719,12.20703125,-0.32043457,9.59777832,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.451660156,0.737304688,0.469726563,12.4206543,-0.190734863,9.36126709,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.444335938,0.7265625,0.474121094,12.78686523,0.823974609,8.7890625,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.44140625,0.718261719,0.474609375,12.4130249,1.678466797,8.018493652,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.456054688,0.715332031,0.489257813,11.66534424,3.067016602,7.545471191,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.445800781,0.713378906,0.499023438,11.20758057,4.219055176,7.110595703,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.435058594,0.709960938,0.509765625,10.13946533,4.623413086,6.8359375,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.442382813,0.7109375,0.504882813,9.346008301,5.111694336,6.340026855,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.445800781,0.717773438,0.504394531,8.506774902,5.004882813,6.256103516,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.438964844,0.712402344,0.498535156,8.117675781,5.256652832,5.805969238,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.4296875,0.716796875,0.494628906,7.64465332,4.8828125,6.02722168,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.424316406,0.707519531,0.500488281,7.431030273,4.165649414,6.202697754,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.430175781,0.698730469,0.505371094,6.713867188,2.700805664,6.286621094,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.416015625,0.706542969,0.512207031,6.011962891,0.65612793,6.851196289,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.417480469,0.703125,0.51171875,5.401611328,-1.190185547,6.706237793,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.42578125,0.7109375,0.518066406,4.669189453,-2.449035645,6.75201416,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.443847656,0.711425781,0.51171875,4.07409668,-2.372741699,6.210327148,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.439941406,0.713867188,0.504394531,3.425598145,-1.823425293,5.683898926,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.437988281,0.716308594,0.511230469,3.051757813,-0.89263916,5.195617676,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.438476563,0.7109375,0.504394531,2.777099609,0.038146973,4.547119141,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.430664063,0.713867188,0.510742188,2.304077148,0.549316406,4.058837891,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.430664063,0.708496094,0.503417969,2.220153809,0.74005127,3.433227539,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.423339844,0.712402344,0.509765625,2.281188965,0.587463379,3.189086914,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.436035156,0.711425781,0.510742188,2.471923828,0.587463379,2.876281738,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.438476563,0.711914063,0.5078125,2.044677734,-0.030517578,2.624511719,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.606933594,0.663574219,0.468261719,-22.3236084,-23.39172363,-41.87011719,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.649414063,0.643066406,0.442382813,-24.26147461,-15.38085938,-45.53222656,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.655273438,0.631347656,0.433105469,-27.43530273,-3.746032715,-48.32458496,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.641113281,0.647460938,0.427734375,-30.79986572,2.700805664,-48.44665527,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.611328125,0.651855469,0.435058594,-33.59985352,10.72692871,-50.75836182,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.573730469,0.666992188,0.436523438,-35.21728516,14.74761963,-51.62811279,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.512695313,0.703125,0.437011719,-36.21673584,12.06207275,-50.53710938,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.478515625,0.728515625,0.445800781,-35.94970703,5.867004395,-49.40795898,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.491699219,0.716308594,0.422851563,-33.59985352,-0.701904297,-48.10333252,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.538574219,0.708496094,0.399414063,-30.9753418,-5.60760498,-45.92895508,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.5703125,0.705078125,0.381347656,-29.92248535,-10.3302002,-42.85430908,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.615234375,0.700683594,0.358886719,-30.8380127,-9.658813477,-42.32025146,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.6640625,0.687011719,0.362792969,-31.35681152,-5.172729492,-43.64776611,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.73046875,0.668945313,0.351074219,-30.89904785,0.930786133,-43.54095459,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.763183594,0.663574219,0.387695313,-34.21783447,16.80755615,-46.21887207,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.756347656,0.657226563,0.370605469,-35.68267822,31.44836426,-47.47009277,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.676269531,0.661621094,0.403808594,-38.45977783,47.07336426,-51.28479004,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.624511719,0.639648438,0.427734375,-39.2074585,59.78393555,-55.2520752,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.565429688,0.643554688,0.435546875,-38.81835938,60.15777588,-54.04663086,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.52734375,0.640625,0.437011719,-36.57531738,55.77850342,-52.35290527,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.509765625,0.631835938,0.449707031,-32.21893311,42.73986816,-46.53167725,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.519042969,0.618164063,0.437011719,-29.79278564,30.50994873,-44.42596436,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.560058594,0.595214844,0.447753906,-28.11431885,20.44677734,-42.84667969,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.583007813,0.588378906,0.428222656,-25.86364746,7.942199707,-39.58129883,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.616210938,0.620605469,0.427734375,-27.0690918,1.419067383,-39.40582275,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.635742188,0.645019531,0.395996094,-28.53393555,-2.563476563,-38.61999512,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.666503906,0.654296875,0.383789063,-31.41021729,-0.244140625,-39.87884521,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.735351563,0.632324219,0.364257813,-31.49414063,8.06427002,-42.21343994,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.782226563,0.611328125,0.328125,-31.37969971,17.4331665,-43.06030273,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.670898438,0.625488281,0.354003906,-33.54644775,25.23803711,-43.09082031,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.624023438,0.608398438,0.372070313,-32.02056885,29.79278564,-42.62542725,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.637207031,0.592773438,0.346679688,-28.75518799,33.05053711,-40.62652588,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.6796875,0.588378906,0.3515625,-27.32086182,32.76062012,-38.34533691,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.708007813,0.6015625,0.377929688,-26.01623535,27.84729004,-36.17858887,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.709960938,0.618164063,0.395996094,-23.75793457,21.91162109,-33.85925293,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:33 GMT-0500 (EST)
-0.703613281,0.619628906,0.401367188,-21.57592773,17.28057861,-31.46362305,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.670898438,0.632324219,0.404785156,-19.62280273,13.63372803,-29.98352051,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.657226563,0.634277344,0.413085938,-16.76940918,9.552001953,-29.51049805,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.7109375,0.60546875,0.459472656,-13.17596436,11.77978516,-31.41021729,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.7578125,0.59375,0.479980469,-8.094787598,8.499145508,-29.78515625,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.792480469,0.607421875,0.475585938,-6.332397461,10.36834717,-28.51867676,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.836914063,0.59765625,0.489257813,-5.027770996,17.49420166,-28.57208252,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.908203125,0.610839844,0.485351563,-4.653930664,26.15356445,-28.22875977,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.941894531,0.608398438,0.483398438,-2.60925293,35.88867188,-27.41241455,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.907714844,0.614746094,0.477050781,-0.274658203,47.706604,-28.02276611,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.843261719,0.631835938,0.481933594,-0.228881836,58.77685547,-26.2298584,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.829101563,0.623046875,0.490234375,1.46484375,73.98223877,-26.54266357,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.817382813,0.61328125,0.510253906,2.639770508,82.77130127,-26.53503418,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.803222656,0.615234375,0.516601563,4.920959473,87.53204346,-24.71923828,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.798828125,0.58984375,0.509277344,5.386352539,96.90856934,-25.09307861,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.765136719,0.548828125,0.494140625,7.659912109,108.2077026,-30.37261963,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.751464844,0.549804688,0.48046875,6.706237793,110.8703613,-28.72467041,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.755859375,0.539550781,0.471191406,7.369995117,115.8065796,-30.59387207,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.774414063,0.53125,0.466308594,9.239196777,119.102478,-30.79223633,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.755371094,0.555664063,0.463867188,8.949279785,118.9727783,-31.18896484,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.654296875,0.549804688,0.439453125,8.712768555,118.0801392,-30.4107666,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.610839844,0.588378906,0.443847656,9.536743164,112.2589111,-27.82440186,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.556640625,0.606933594,0.434570313,13.1149292,105.6518555,-25.98571777,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.512695313,0.617675781,0.406738281,16.09039307,96.41265869,-25.45166016,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.44921875,0.615234375,0.385742188,22.40753174,91.12548828,-22.58300781,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.465332031,0.619140625,0.364257813,23.76556396,83.81652832,-18.47839355,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.457519531,0.61328125,0.3671875,23.23913574,74.56970215,-16.14379883,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.47265625,0.616210938,0.389648438,22.0413208,61.378479,-11.71112061,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.479003906,0.6015625,0.393066406,22.26257324,43.33496094,-10.92529297,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.487792969,0.575195313,0.430664063,19.01245117,28.175354,-9.956359863,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.515625,0.570800781,0.455566406,16.35742188,15.22827148,-9.910583496,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.55078125,0.560058594,0.473144531,13.83209229,7.141113281,-9.498596191,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.593261719,0.550292969,0.509277344,11.00921631,1.78527832,-8.087158203,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.634277344,0.5390625,0.538574219,9.376525879,-1.533508301,-6.568908691,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.669433594,0.523925781,0.564941406,7.827758789,-3.005981445,-4.608154297,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.679199219,0.514648438,0.596191406,4.837036133,-3.112792969,-2.52532959,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.665039063,0.510253906,0.59765625,1.571655273,-2.838134766,-0.717163086,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.631835938,0.513183594,0.604492188,-0.869750977,-1.731872559,0.65612793,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.609375,0.5078125,0.610351563,-2.197265625,-0.869750977,2.403259277,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.583007813,0.508300781,0.609863281,-3.234863281,-2.281188965,4.302978516,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.561523438,0.510253906,0.625,-3.952026367,-5.111694336,5.317687988,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.555664063,0.510253906,0.623046875,-3.50189209,-7.957458496,6.057739258,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.552734375,0.505371094,0.614746094,-2.960205078,-9.765625,6.973266602,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.56640625,0.508300781,0.615234375,-1.930236816,-10.76507568,7.858276367,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.580566406,0.504882813,0.6328125,-0.663757324,-11.75689697,8.277893066,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.594726563,0.493164063,0.639160156,0.968933105,-13.42010498,8.666992188,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.600097656,0.4921875,0.644042969,2.532958984,-15.14434814,9.368896484,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.604980469,0.494140625,0.654296875,3.128051758,-16.96777344,9.84954834,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.598632813,0.486328125,0.666015625,3.471374512,-17.76885986,9.84954834,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.609863281,0.484375,0.661621094,3.746032715,-17.12799072,10.49041748,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.607421875,0.486328125,0.66015625,3.845214844,-16.14379883,10.64300537,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.584472656,0.487792969,0.655273438,3.608703613,-15.08331299,10.33782959,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.581542969,0.4921875,0.64453125,3.143310547,-13.32855225,9.552001953,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.587402344,0.496582031,0.629882813,3.051757813,-10.84899902,8.056640625,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.595214844,0.492675781,0.621582031,2.815246582,-8.155822754,7.263183594,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.578125,0.491210938,0.620117188,2.410888672,-6.538391113,6.202697754,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:34 GMT-0500 (EST)
-0.578125,0.495605469,0.622070313,2.128601074,-5.294799805,4.943847656,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:35 GMT-0500 (EST)
-0.579101563,0.499023438,0.609375,1.86920166,-4.402160645,3.799438477,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:35 GMT-0500 (EST)
-0.577148438,0.5,0.605957031,1.724243164,-3.402709961,2.44140625,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:35 GMT-0500 (EST)
-0.578613281,0.495117188,0.611816406,1.724243164,-2.624511719,1.876831055,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:35 GMT-0500 (EST)
-0.592285156,0.498046875,0.611328125,1.152038574,-1.541137695,0.89263916,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:35 GMT-0500 (EST)
-0.6015625,0.498535156,0.619140625,0.801086426,-0.846862793,0.08392334,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:35 GMT-0500 (EST)
-0.596679688,0.505371094,0.617675781,0.106811523,-0.015258789,-0.411987305,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:35 GMT-0500 (EST)
